Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL227560;4-CHLORO CHALCONE;;242.71;0.0;4.24;page 128,C2R15;O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1;IC50;'=';21900.0;nM;4.66;;;UO_0000065;;;;;0;CHEMBL943124;Growth inhibition of Trypanosoma cruzi epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1140598;1;Scientific Literature;Eur J Med Chem;2007.0;;;;;21.9
CHEMBL2371789;;;1274.7;;;D-6-45;CC[C@@H]1NC(=O)[C@H]([C@H](O)/C(C)=C\CCC(=O)OC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O;IC50;'=';7640.0;nM;5.12;;;UO_0000065;;;;;0;CHEMBL833224;Compound was tested for the inhibition of Trypanosoma cruzi epimastigote growth after 72 hours of treatment;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1137829;1;Scientific Literature;Bioorg Med Chem Lett;2004.0;;;;;7.64
CHEMBL207045;;;280.33;0.0;1.58;32;CC1(C)[N+]([O-])=c2ccc(/C=C/c3ccccc3)cc2=[N+]1[O-];IC50;'=';6000.0;nM;5.22;;;UO_0000065;;;;;0;CHEMBL871211;Antitrypanosomatid activity against Trypanosoma cruzi CL Brener epimastigote form;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1147825;1;Scientific Literature;J Med Chem;2006.0;;;;;6.0
CHEMBL290960;NIFURTIMOX;4.0;287.3;0.0;0.64;S5;CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1;IC50;'=';6500.0;nM;5.19;;;UO_0000065;;;;;0;CHEMBL871212;Antitrypanosomatid activity against Trypanosoma cruzi Y epimastigote form;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1147825;1;Scientific Literature;J Med Chem;2006.0;;;;;6.5
CHEMBL207045;;;280.33;0.0;1.58;32;CC1(C)[N+]([O-])=c2ccc(/C=C/c3ccccc3)cc2=[N+]1[O-];IC50;'=';5000.0;nM;5.3;;;UO_0000065;;;;;0;CHEMBL871212;Antitrypanosomatid activity against Trypanosoma cruzi Y epimastigote form;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1147825;1;Scientific Literature;J Med Chem;2006.0;;;;;5.0
CHEMBL272156;;;433.51;0.0;4.63;53;COc1ccc(CN2CCN(Cc3ccc(OC)cc3)C2c2cccc([N+](=O)[O-])c2)cc1;IC50;'=';23000.0;nM;4.64;;;UO_0000065;;;;;0;CHEMBL933340;Growth inhibition of Trypanosoma cruzi epimastigotes Tulahuen 2;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1142328;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;23.0
CHEMBL272157;;;413.35;1.0;5.72;36;Oc1cccc(C2N(Cc3ccc(Cl)cc3)CCN2Cc2ccc(Cl)cc2)c1;IC50;'=';4600.0;nM;5.34;;;UO_0000065;;;;;0;CHEMBL933340;Growth inhibition of Trypanosoma cruzi epimastigotes Tulahuen 2;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1142328;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;4.6
CHEMBL272809;;;397.35;1.0;6.01;29;Clc1cccc(CN2CCN(Cc3cccc(Cl)c3)C2c2ccccc2)c1;IC50;'=';14700.0;nM;4.83;;;UO_0000065;;;;;0;CHEMBL933340;Growth inhibition of Trypanosoma cruzi epimastigotes Tulahuen 2;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1142328;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;14.7
CHEMBL272598;;;397.35;1.0;6.01;28;Clc1ccc(CN2CCN(Cc3ccc(Cl)cc3)C2c2ccccc2)cc1;IC50;'=';5000.0;nM;5.3;;;UO_0000065;;;;;0;CHEMBL933340;Growth inhibition of Trypanosoma cruzi epimastigotes Tulahuen 2;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1142328;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;5.0
CHEMBL410894;;;388.51;0.0;4.72;25;COc1ccc(CN2CCN(Cc3ccc(OC)cc3)C2c2ccccc2)cc1;IC50;'=';1100.0;nM;5.96;;;UO_0000065;;;;;0;CHEMBL933340;Growth inhibition of Trypanosoma cruzi epimastigotes Tulahuen 2;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1142328;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;1.1
CHEMBL38066;;;198.18;0.0;2.33;7;O=C1C(=O)c2ccoc2-c2ccccc21;IC50;'=';3020.0;nM;5.52;;;UO_0000065;;;;;0;CHEMBL812099;In vitro for antitrypanosomal activity against Trypanosoma cruzi epimastigote, Ystrain;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1128765;1;Scientific Literature;Bioorg Med Chem Lett;1995.0;;;;;3.02
CHEMBL368642;;;259.31;0.0;3.92;6e;Nc1ccccc1-c1cc[nH]c2c3ccccc3nc1-2;IC50;'=';34400.0;nM;4.46;;;UO_0000065;;;;;0;CHEMBL814778;Antitrypanosomal activity against Trypanosoma cruzi epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1134377;1;Scientific Literature;J Med Chem;2001.0;;;;;34.4
CHEMBL521926;;;365.24;0.0;2.68;10;N#Cc1c(-c2ccc(OC(F)(F)F)cc2)[n+]([O-])c2ccc(F)cc2[n+]1[O-];IC50;'=';13100.0;nM;4.88;;;UO_0000065;;;;;0;CHEMBL1212085;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1208769;1;Scientific Literature;Bioorg Med Chem Lett;2010.0;;;;;13.1
CHEMBL472719;;;315.69;0.0;2.44;28;N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-];IC50;'=';13200.0;nM;4.88;;;UO_0000065;;;;;0;CHEMBL1212085;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1208769;1;Scientific Literature;Bioorg Med Chem Lett;2010.0;;;;;13.2
CHEMBL472720;;;295.27;0.0;2.09;29;Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(F)cc1)[n+]2[O-];IC50;'=';17400.0;nM;4.76;;;UO_0000065;;;;;0;CHEMBL1212085;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1208769;1;Scientific Literature;Bioorg Med Chem Lett;2010.0;;;;;17.4
CHEMBL1173617;;;287.79;0.0;4.11;7q;Cc1ccc2c(c1)C[C@@H](O)C[C@@H](c1ccccc1Cl)N2;IC50;'=';22430.0;nM;4.65;;;UO_0000065;;;;;0;CHEMBL1176406;Antitrypanosomal activity against Trypanosoma cruzi 320I01 epimastigotes after 72 hrs by haemocytometry;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1177650;1;Scientific Literature;Bioorg Med Chem;2010.0;;;;;22.43
CHEMBL1173385;;;253.34;0.0;3.46;7i;Cc1cccc([C@@H]2C[C@H](O)Cc3ccccc3N2)c1;IC50;'=';15640.0;nM;4.81;;;UO_0000065;;;;;0;CHEMBL1176406;Antitrypanosomal activity against Trypanosoma cruzi 320I01 epimastigotes after 72 hrs by haemocytometry;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1177650;1;Scientific Literature;Bioorg Med Chem;2010.0;;;;;15.64
CHEMBL367738;;;182.23;0.0;2.68;8;Cn1cccc2nc3ccccc3c1-2;IC50;'>';550000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL814778;Antitrypanosomal activity against Trypanosoma cruzi epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1134377;1;Scientific Literature;J Med Chem;2001.0;;;;;550.0
CHEMBL1209417;;;348.29;0.0;1.57;IV;N#Cc1c(NC(=O)c2cccs2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-];IC50;'=';10800.0;nM;4.97;;;UO_0000065;;;;;0;CHEMBL1212085;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1208769;1;Scientific Literature;Bioorg Med Chem Lett;2010.0;;;;;10.8
CHEMBL1097222;;;257.42;0.0;4.9;13, diastereomeric mixture;CC1=CC[C@H](C(C)CCN(C)c2ccccc2)CC1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1106403;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 assessed as inhibition of epimastigotes growth;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1157048;1;Scientific Literature;Eur J Med Chem;2010.0;;;;;50.0
CHEMBL2282899;;;385.49;1.0;5.24;24;Cc1ccc(C2=NOC3(CSc4ccccc4C3=O)C2c2ccccc2)cc1;IC50;;;;;;Not Active;;;;;;0;CHEMBL3077671;Antitypanosomal activity against benznidazole-resistant epimastigote stage of Trypanosoma cruzi Y assessed as parasite growth inhibition after 11 days by hemacytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3046533;1;Scientific Literature;Med Chem Res;2013.0;;;;;
CHEMBL127668;;;193.27;0.0;2.59;53;Cc1ccc(OCCSC#N)cc1;IC50;'=';12100.0;nM;4.92;;;UO_0000065;;;;;0;CHEMBL819837;Antiproliferative activity against epimastigote form of Trypanosoma cruzi;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1135769;1;Scientific Literature;J Med Chem;2002.0;;;;;12.1
CHEMBL66816;;;278.36;0.0;2.54;8a;OC1(Cc2ccccc2)c2ccccc2C2=NCCCN21;IC50;'=';45.0;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL815449;Inhibitory concentration against Epimastigotes (Tulahuen strain) of Trypanosoma cruzi;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1133815;1;Scientific Literature;Bioorg Med Chem Lett;2001.0;;;;;45.0
CHEMBL131028;;;346.45;0.0;3.78;114;[O-][S+](c1ccccc1)c1ccc(OCCOC2CCCCO2)cc1;IC50;'>';70000.0;nM;;;;UO_0000065;;;;;0;CHEMBL819839;Antiproliferative activity against epimastigote form of Trypanosoma cruzi;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1135769;1;Scientific Literature;J Med Chem;2002.0;;;;;70.0
CHEMBL225873;;;256.24;0.0;2.77;13E/Z;[O-][n+]1onc2cc(/C=C/c3cccc(F)c3)ccc21;IC50;'=';7500.0;nM;5.12;;;UO_0000065;;;;;0;CHEMBL904094;Antitrypanosomatid activity against Trypanosoma cruzi Y epimastigotes assessed as reduction of growth after 5 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1142920;1;Scientific Literature;Bioorg Med Chem;2007.0;;;;;7.5
CHEMBL306469;;;312.8;0.0;3.19;8f;OC1(Cc2ccc(Cl)cc2)c2ccccc2C2=NCCCN21;IC50;'=';20.0;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL815449;Inhibitory concentration against Epimastigotes (Tulahuen strain) of Trypanosoma cruzi;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1133815;1;Scientific Literature;Bioorg Med Chem Lett;2001.0;;;;;20.0
CHEMBL67365;;;222.24;0.0;3.36;2a;O=C1O/C(=C\c2ccccc2)c2ccccc21;IC50;'=';45.0;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL820652;"Inhibitory concentration against epimastigotes (Tulahuen strain) of Trypanosoma cruzi; Inactive";F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1133815;1;Scientific Literature;Bioorg Med Chem Lett;2001.0;;;;;45.0
CHEMBL109374;;;330.3;0.0;4.64;18;CCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC;IC50;'>';70000.0;nM;;;;UO_0000065;;;;;0;CHEMBL820654;Inhibitory concentration against Trypanosoma cruzi (epimastigotes);F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1136233;1;Scientific Literature;Bioorg Med Chem Lett;2003.0;;;;;70.0
CHEMBL1991500;;;252.27;0.0;1.9;9;COC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1;IC50;;;;;;Not Active;;;;;;0;CHEMBL3059482;Antitrypanosomal activity against epimastigote forms of Trypanosoma cruzi Y after 72 hr;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3044681;1;Scientific Literature;Med Chem Res;2009.0;;;;;
CHEMBL271242;PELLITORIN;;223.36;0.0;3.45;8;CCCCC/C=C/C=C/C(=O)NCC(C)C;IC50;'=';57100.0;nM;4.24;;;UO_0000065;;;;;0;CHEMBL3059482;Antitrypanosomal activity against epimastigote forms of Trypanosoma cruzi Y after 72 hr;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3044681;1;Scientific Literature;Med Chem Res;2009.0;;;;;57.1
CHEMBL2260448;8,9-DIHYDROPIPLARTINE;;319.36;0.0;1.96;3;COc1cc(CCC(=O)N2CCC=CC2=O)cc(OC)c1OC;IC50;'=';30000.0;nM;4.52;;;UO_0000065;;;;;0;CHEMBL3059482;Antitrypanosomal activity against epimastigote forms of Trypanosoma cruzi Y after 72 hr;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3044681;1;Scientific Literature;Med Chem Res;2009.0;;;;;30.0
CHEMBL1276300;;;299.81;0.0;2.64;3h;O=C1CS/C(=N/N=C/CSc2ccc(Cl)cc2)N1;IC50;'=';43900.0;nM;4.36;;;UO_0000065;;;;;0;CHEMBL1286002;Antitrypanosomal activity against epimastigotes of Trypanosoma cruzi Y assessed as viability after 11 days by trypan blue exclusion assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1275380;1;Scientific Literature;Bioorg Med Chem;2010.0;;;;;43.9
CHEMBL2338415;;;262.23;0.0;0.09;45;Cc1c(C(=O)N/N=C/c2cccc(O)c2)no[n+]1[O-];IC50;'>';150000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2342054;Trypanosomicidal activity against axenic epimastigote stage of Trypanosoma cruzi Tulahuen 2 assessed as growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331334;1;Scientific Literature;Eur J Med Chem;2013.0;;;;;150.0
CHEMBL1957524;;;262.23;0.0;0.09;33;Cc1c(C(=O)N/N=C/c2ccccc2O)no[n+]1[O-];IC50;'=';39800.0;nM;4.4;;;UO_0000065;;;;;0;CHEMBL2342054;Trypanosomicidal activity against axenic epimastigote stage of Trypanosoma cruzi Tulahuen 2 assessed as growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331334;1;Scientific Literature;Eur J Med Chem;2013.0;;;;;39.8
CHEMBL1957428;;;374.36;0.0;1.92;21;O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1cnn(-c2ccccc2)c1;IC50;'>';150000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2342054;Trypanosomicidal activity against axenic epimastigote stage of Trypanosoma cruzi Tulahuen 2 assessed as growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331334;1;Scientific Literature;Eur J Med Chem;2013.0;;;;;150.0
CHEMBL1957427;;;312.29;0.0;0.57;20;Cc1c(/C=N/NC(=O)c2cnn(-c3ccccc3)c2)no[n+]1[O-];IC50;'>';150000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2342054;Trypanosomicidal activity against axenic epimastigote stage of Trypanosoma cruzi Tulahuen 2 assessed as growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331334;1;Scientific Literature;Eur J Med Chem;2013.0;;;;;150.0
CHEMBL125;MILTEFOSINE;4.0;407.58;1.0;5.68;MILT;CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;IC50;'=';22900.0;nM;4.64;;;UO_0000065;;;;;0;CHEMBL4414431;Trypanocidal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen DTU 6 epimastigotes after 72 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411344;1;Scientific Literature;Bioorg Med Chem;2019.0;;;;;22.9
CHEMBL4449751;;;211.26;0.0;-0.75;1;CN(C)CCCN(C)c1c(N)c(=O)c1=O;IC50;'=';42600.0;nM;4.37;;;UO_0000065;;;;;0;CHEMBL4414431;Trypanocidal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen DTU 6 epimastigotes after 72 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411344;1;Scientific Literature;Bioorg Med Chem;2019.0;;;;;42.6
CHEMBL4447402;;;295.43;0.0;1.66;4;CCCCCCNc1c(N(C)CCCN(C)C)c(=O)c1=O;IC50;'=';14700.0;nM;4.83;;;UO_0000065;;;;;0;CHEMBL4414431;Trypanocidal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen DTU 6 epimastigotes after 72 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411344;1;Scientific Literature;Bioorg Med Chem;2019.0;;;;;14.7
CHEMBL4127072;;;418.29;0.0;3.75;25;O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(Br)cc1;IC50;'=';27200.0;nM;4.57;;;UO_0000065;;;;;0;CHEMBL4124905;Trypanocidal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa DTU 5 epimastigotes after 48 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4118256;1;Scientific Literature;J Med Chem;2018.0;;;;;27.2
CHEMBL4130091;;;342.41;0.0;3.23;18;COc1ccccc1N1CCN(CCC(=O)c2ccc(F)cc2)CC1;IC50;'=';40500.0;nM;4.39;;;UO_0000065;;;;;0;CHEMBL4124906;Trypanocidal activity against Trypanosoma cruzi IRHOD/CO/2008/SN3 DTU 1 epimastigotes after 48 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4118256;1;Scientific Literature;J Med Chem;2018.0;;;;;40.5
CHEMBL2282898;;;401.49;0.0;4.94;23;COc1ccc(C2C(c3ccccc3)=NOC23CSc2ccccc2C3=O)cc1;IC50;;;;;;Not Active;;;;;;0;CHEMBL3077671;Antitypanosomal activity against benznidazole-resistant epimastigote stage of Trypanosoma cruzi Y assessed as parasite growth inhibition after 11 days by hemacytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3046533;1;Scientific Literature;Med Chem Res;2013.0;;;;;
CHEMBL2070383;;;455.06;1.0;-1.59;2.6HCl;Cl.Cn1nc2cc1CNCCNCCNCc1cc(n(C)n1)CNCCNCCNC2;IC50;'=';1300.0;nM;5.89;;;UO_0000065;;;;;0;CHEMBL2073206;Trypanosomicidal activity against Trypanosoma cruzi SN3 epimastigote after 72 hrs by hemocytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2069181;1;Scientific Literature;J Med Chem;2012.0;;;;;1.3
CHEMBL2070385;;;651.43;2.0;4.53;4.6HCl;CCCCCCCCN1CCNCc2cc([nH]n2)CNCCN(CCCCCCCC)CCNCc2cc(n[nH]2)CNCC1.Cl;IC50;'=';46400.0;nM;4.33;;;UO_0000065;;;;;0;CHEMBL2073206;Trypanosomicidal activity against Trypanosoma cruzi SN3 epimastigote after 72 hrs by hemocytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2069181;1;Scientific Literature;J Med Chem;2012.0;;;;;46.4
CHEMBL54570;;;350.24;0.0;4.83;64;N#CSCCOc1ccc(Oc2cccc(Br)c2)cc1;IC50;'=';2900.0;nM;5.54;;;UO_0000065;;;;;0;CHEMBL811244;50% inhibitory concentration against the growth of Trypanosoma cruzi (Epimastigotes);F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1132935;1;Scientific Literature;J Med Chem;2000.0;;;;;2.9
CHEMBL54568;;;340.38;0.0;3.87;82;O=c1c2ccccc2oc2ccc(OCCOC3CCCCO3)cc12;IC50;'>';60000.0;nM;;;;UO_0000065;;;;;0;CHEMBL811244;50% inhibitory concentration against the growth of Trypanosoma cruzi (Epimastigotes);F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1132935;1;Scientific Literature;J Med Chem;2000.0;;;;;60.0
CHEMBL304747;;;250.3;0.0;2.52;6a;Cn1nc(Cc2ccccc2)c2ccccc2c1=O;IC50;'>';100.0;ug.mL-1;;Outside typical range;;UO_0000274;;;;;0;CHEMBL820652;"Inhibitory concentration against epimastigotes (Tulahuen strain) of Trypanosoma cruzi; Inactive";F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1133815;1;Scientific Literature;Bioorg Med Chem Lett;2001.0;;;;;100.0
CHEMBL110;BENZNIDAZOLE;4.0;260.25;0.0;1.11;benznidazole;O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1;IC50;'=';20600.0;nM;4.69;;;UO_0000065;;;;;0;CHEMBL921826;Growth inhibition of Trypanosoma cruzi Tulahuen epimastigotes assessed as drug level causing decrease in growth constant;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1143992;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;20.6
CHEMBL279162;;;304.35;0.0;3.91;10;CC1CC(c2ccccc2)C2=C(O1)C(=O)c1ccccc1C2=O;IC50;'=';26200.0;nM;4.58;;;UO_0000065;;;;;0;CHEMBL921826;Growth inhibition of Trypanosoma cruzi Tulahuen epimastigotes assessed as drug level causing decrease in growth constant;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1143992;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;26.2
