Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL4062489;;;343.47;0.0;4.32;3;C[C@@H](C(=O)O)c1c([C@@]2(C)CCCC(C)(C)C2)ccc2c1CN(C)C2=O;IC50;;;;;;Not Active;;;;;;0;CHEMBL4033911;Antitrypanosomal activity against Trypanosoma cruzi intracellular amastigotes;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4033613;1;Scientific Literature;J Nat Prod;2017.0;;;;;
CHEMBL3343471;;;387.48;0.0;3.77;6;C[C@@H](C(=O)O)c1c([C@@]2(C)CCCC(C)(C)C2)ccc2c1CN(CC(=O)O)C2=O;IC50;;;;;;Not Active;;;;;;0;CHEMBL4033911;Antitrypanosomal activity against Trypanosoma cruzi intracellular amastigotes;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4033613;1;Scientific Literature;J Nat Prod;2017.0;;;;;
CHEMBL568075;BRAZILIZONE A;;361.34;1.0;1.7;S1;Cn1c([N+](=O)[O-])cnc1-c1nnc(N/N=C\c2ccc(O)c(O)c2)s1;IC50;'=';2100.0;nM;5.68;;;UO_0000065;;;;;0;CHEMBL1266147;Antitrypanosomal activity against Trypanosoma cruzi amastigotes infected in mouse peritoneal macrophages assessed as inhibition of infection after 1 day;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1255468;1;Scientific Literature;Antimicrob Agents Chemother;2010.0;;;;;2.1
CHEMBL4072095;;;355.38;0.0;4.24;B{12};CC1CCc2ccccc2N1S(=O)(=O)c1cccc(C(F)(F)F)c1;IC50;'=';6600.0;nM;5.18;;;UO_0000065;;;;;0;CHEMBL4045492;Antiparasitic activity against Trypanosoma cruzi Tulahuen C4 intracellular amastigotes infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric analysis;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4043153;1;Scientific Literature;Bioorg Med Chem Lett;2017.0;;;;;6.6
CHEMBL1452638;;;307.8;0.0;3.48;A{6};O=S(=O)(c1ccc(Cl)cc1)N1CCCc2ccccc21;IC50;'=';15980.0;nM;4.8;;;UO_0000065;;;;;0;CHEMBL4045499;Antiparasitic activity against Trypanosoma cruzi Tulahuen C4 intracellular amastigotes infected in rat L6 cells;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4043153;1;Scientific Literature;Bioorg Med Chem Lett;2017.0;;;;;15.98
CHEMBL1173183;;;239.32;0.0;3.15;7a;O[C@@H]1Cc2ccccc2N[C@H](c2ccccc2)C1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1176408;Antitrypanosomal activity against Trypanosoma cruzi 320I01 amastigotes infected in african green monkey Vero cells after 5 days by Giemsa staining;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1177650;1;Scientific Literature;Bioorg Med Chem;2010.0;CHEMBL3307520;;;;100.0
CHEMBL1172778;;;271.75;0.0;4.15;6j;Clc1cccc([C@@H]2C[C@@H]3Cc4ccccc4N2O3)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1176408;Antitrypanosomal activity against Trypanosoma cruzi 320I01 amastigotes infected in african green monkey Vero cells after 5 days by Giemsa staining;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1177650;1;Scientific Literature;Bioorg Med Chem;2010.0;CHEMBL3307520;;;;100.0
CHEMBL1172238;;;321.3;0.0;4.39;6b;FC(F)(F)Oc1ccc2c(c1)C[C@H]1C[C@@H](c3ccccc3)N2O1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1176408;Antitrypanosomal activity against Trypanosoma cruzi 320I01 amastigotes infected in african green monkey Vero cells after 5 days by Giemsa staining;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1177650;1;Scientific Literature;Bioorg Med Chem;2010.0;CHEMBL3307520;;;;100.0
CHEMBL1773677;MARINOQUINOLINE A;;182.23;0.0;3.02;1, Marinoquinoline A;Cc1nc2ccccc2c2cc[nH]c12;IC50;'=';29500.0;nM;4.53;;;UO_0000065;;;;;0;CHEMBL1776732;Antiparasitic activity against Trypanosoma cruzi Tulahuen C4 amastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1773069;1;Scientific Literature;J Nat Prod;2011.0;;;;;29.5
CHEMBL1939614;;;588.67;2.0;6.79;8d;C[C@]12[C@@H]3N(c4ccccc4)N=C(C(=O)c4ccccc4)N3c3ccccc3N1C(C(=O)c1ccccc1)=NN2c1ccccc1;IC50;'=';10080.0;nM;5.0;;;UO_0000065;;;;;0;CHEMBL1943897;Antiparasitic activity against nifurtimox-sensitive amastigotes of Trypanosoma cruzi Tulahuen expressing LacZ gene infected in human MRC5 cells using chlorophenolred b-Dgalacto-pyranoside as substrate by colorimetric method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;MRC5;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1938376;1;Scientific Literature;Bioorg Med Chem Lett;2012.0;CHEMBL3308499;;;;10.08
CHEMBL1939733;;;389.46;0.0;4.39;13a;C1=C(c2ccccc2)NC2=NC=C3N(c4ccccc4)N=C(c4ccccc4)N3C12;IC50;'=';64000.0;nM;4.19;;;UO_0000065;;;;;0;CHEMBL1943897;Antiparasitic activity against nifurtimox-sensitive amastigotes of Trypanosoma cruzi Tulahuen expressing LacZ gene infected in human MRC5 cells using chlorophenolred b-Dgalacto-pyranoside as substrate by colorimetric method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;MRC5;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1938376;1;Scientific Literature;Bioorg Med Chem Lett;2012.0;CHEMBL3308499;;;;64.0
CHEMBL98;VORINOSTAT;4.0;264.32;0.0;2.47;SAHA;O=C(CCCCCCC(=O)Nc1ccccc1)NO;IC50;'=';10100.0;nM;5.0;;;UO_0000065;;;;;0;CHEMBL3376047;Antiprotozoan activity against Trypanosoma cruzi Tulahuen C4 amastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3352629;1;Scientific Literature;Bioorg Med Chem Lett;2015.0;;;;;10100.0
CHEMBL2314229;;;252.31;0.0;0.62;23;COc1cc(CC(=O)NCCN(C)C)ccc1O;IC50;'>';250000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2318037;Antiprotozoal activity against Trypanosoma cruzi Tulahuen C4 amastigotes after 96 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2311501;1;Scientific Literature;Bioorg Med Chem Lett;2013.0;;;;;250.0
CHEMBL2314223;;;324.42;0.0;2.48;17;O=C(Cc1ccccc1)NCCCCNC(=O)Cc1ccccc1;IC50;'>';280000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2318037;Antiprotozoal activity against Trypanosoma cruzi Tulahuen C4 amastigotes after 96 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2311501;1;Scientific Literature;Bioorg Med Chem Lett;2013.0;;;;;280.0
CHEMBL3397140;;;256.71;0.0;2.03;6a;COc1ccc2nc(Cl)c([S+](C)[O-])nc2c1;IC50;;;;;;Not Determined;;;;;;0;CHEMBL3399400;Antitrypanosomal activity against amastigote stage of Trypanosoma cruzi Y infected in monkey LLC-MK2 cells after 96 hrs by Geimsa staining-based light microscopy;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;LLC-MK2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3396970;1;Scientific Literature;Eur J Med Chem;2015.0;CHEMBL3307684;;;;
CHEMBL3397141;;;261.13;0.0;2.67;6b;C[S+]([O-])c1nc2ccc(Cl)cc2nc1Cl;IC50;;;;;;Not Determined;;;;;;0;CHEMBL3399400;Antitrypanosomal activity against amastigote stage of Trypanosoma cruzi Y infected in monkey LLC-MK2 cells after 96 hrs by Geimsa staining-based light microscopy;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;LLC-MK2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3396970;1;Scientific Literature;Eur J Med Chem;2015.0;CHEMBL3307684;;;;
CHEMBL241637;;;322.36;0.0;3.97;13;c1ccc(Oc2ccc(-c3cc(N4CCOCC4)on3)cc2)cc1;IC50;'=';46500.0;nM;4.33;;;UO_0000065;;;;;0;CHEMBL901500;Antiparasitic activity against Trypanosoma cruzi Tulahuen T4 in amastigotes stage;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1138251;1;Scientific Literature;J Med Chem;2007.0;;;;;46.5
CHEMBL396680;;;361.44;1.0;5.14;9;CSC(=CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)SC;IC50;'>';83000.0;nM;;;;UO_0000065;;;;;0;CHEMBL901500;Antiparasitic activity against Trypanosoma cruzi Tulahuen T4 in amastigotes stage;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1138251;1;Scientific Literature;J Med Chem;2007.0;;;;;83.0
CHEMBL109374;;;330.3;0.0;4.64;18;CCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC;IC50;'>';70000.0;nM;;;;UO_0000065;;;;;0;CHEMBL878642;Inhibitory concentration against Trypanosoma cruzi (amastigotes);F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1136233;1;Scientific Literature;Bioorg Med Chem Lett;2003.0;;;;;70.0
CHEMBL110;BENZNIDAZOLE;4.0;260.25;0.0;1.11;Bnz, benznidazole;O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1;IC50;'=';2180.0;nM;5.66;;;UO_0000065;;;;;0;CHEMBL3413261;Antitrypanosomal activity against amastigote stage of Trypanosoma cruzi Tulahuen C4 infected in rat L6 cells assessed as parasite growth inhibition after 96 hrs by colorimetric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3407483;1;Scientific Literature;J Med Chem;2015.0;CHEMBL3308469;;;;2.18
CHEMBL3416744;;;273.25;0.0;2.62;9;Nc1ccc(Nc2ccc([N+](=O)[O-])cc2C(=O)O)cc1;IC50;'=';292000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3420180;Antiprotozoal activity against intracellular amastigote stage of Trypanosoma cruzi Tulahuen C4 by colorimetric assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3414460;1;Scientific Literature;J Med Chem;2015.0;;;;;292.0
CHEMBL3431151;;;440.93;0.0;2.95;TCMDC-143320;COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)c4ccc(Cl)cc4)CC3)c2c1;IC50;'=';79.43;nM;7.1;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;7.1
CHEMBL3431195;;;424.27;0.0;2.94;TCMDC-143366;NC(=O)c1cc(F)ccc1Nc1nc(N[C@H]2CC[C@H](O)CC2)ncc1Br;IC50;'=';794.33;nM;6.1;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;6.1
CHEMBL3431022;;;396.42;0.0;3.51;TCMDC-143184;Cc1nc(-c2ccc3c(c2)OCO3)sc1C(=O)NCc1ccc2c(c1)OCO2;IC50;'=';501.19;nM;6.3;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;6.3
CHEMBL3431027;;;379.44;0.0;4.34;TCMDC-143189;CN1C(=O)c2ccccc2Sc2ccc(NC(=O)NCc3ccco3)cc21;IC50;'=';6309.57;nM;5.2;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;5.2
CHEMBL3431032;;;387.46;0.0;3.51;TCMDC-143194;COc1ccc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)cc1OC;IC50;'=';1258.93;nM;5.9;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;5.9
CHEMBL3431037;;;403.49;0.0;3.67;TCMDC-143201;CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1;IC50;'=';1584.89;nM;5.8;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;5.8
CHEMBL3431288;;;459.53;0.0;3.53;TCMDC-143462;COc1cc(Nc2nccc(Nc3onc(C)c3C)n2)cc(S(=O)(=O)C2CCOCC2)c1;IC50;'=';12589.25;nM;4.9;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;4.9
